requested_candidate_set_size,candidate_set_size,condition,persona_id,risk_tier,rank,top1,top3,score_true,top_candidate
20,20,c2_consistent_pseudonym,P0087,T1,4,0,0,0.016817217468995064,P0085
20,20,c2_consistent_pseudonym,P0088,T2,12,0,0,0.00877326999283454,P0049
20,20,c2_consistent_pseudonym,P0089,T3,1,1,1,0.11147413676691295,P0089
20,20,c2_consistent_pseudonym,P0091,T2,6,0,0,0.015462561681448555,P0072
20,20,c2_consistent_pseudonym,P0092,T3,1,1,1,0.13006117094705924,P0092
20,20,c2_consistent_pseudonym,P0093,T1,4,0,0,0.017118132162688086,P0101
20,20,c2_consistent_pseudonym,P0094,T2,7,0,0,0.014087199501374442,P0053
20,20,c2_consistent_pseudonym,P0096,T1,5,0,0,0.013628842589046558,P0010
20,20,c2_consistent_pseudonym,P0097,T2,2,0,1,0.016928901575463694,P0050
20,20,c2_consistent_pseudonym,P0098,T3,1,1,1,0.17895488174553473,P0098
20,20,c2_consistent_pseudonym,P0099,T1,7,0,0,0.011319345195988557,P0097
20,20,c2_consistent_pseudonym,P0101,T3,1,1,1,0.17213730836501004,P0101
20,20,c2_consistent_pseudonym,P0102,T1,9,0,0,0.006039503470373548,P0004
20,20,c2_consistent_pseudonym,P0103,T2,1,1,1,0.016845046896202098,P0103
20,20,c2_consistent_pseudonym,P0104,T3,1,1,1,0.17489157889776957,P0104
20,20,c2_consistent_pseudonym,P0106,T2,1,1,1,0.016856154405624223,P0106
20,20,c2_consistent_pseudonym,P0107,T3,1,1,1,0.1579203158622574,P0107
20,20,c2_consistent_pseudonym,P0108,T1,10,0,0,0.007412802807543975,P0080
20,20,c2_consistent_pseudonym,P0109,T2,5,0,0,0.01575589776230345,P0072
20,20,c2_consistent_pseudonym,P0111,T1,6,0,0,0.010638964334474341,P0116
20,20,c2_consistent_pseudonym,P0112,T2,9,0,0,0.0099852537467952,P0075
20,20,c2_consistent_pseudonym,P0113,T3,1,1,1,0.13004607437848129,P0113
20,20,c2_consistent_pseudonym,P0114,T1,15,0,0,0.003991383143184578,P0009
20,20,c2_consistent_pseudonym,P0116,T3,1,1,1,0.15642559104511322,P0116
20,20,c2_consistent_pseudonym,P0117,T1,2,0,1,0.01349814687566581,P0097
20,20,c2_consistent_pseudonym,P0118,T2,2,0,1,0.018455823920450923,P0072
20,20,c2_consistent_pseudonym,P0119,T3,1,1,1,0.14655087815253415,P0119
20,20,c3_per_doc_pseudonym,P0001,T2,13,0,0,0.0066211720584812535,P0115
20,20,c3_per_doc_pseudonym,P0002,T3,1,1,1,0.16095951940501732,P0002
20,20,c3_per_doc_pseudonym,P0003,T1,12,0,0,0.006747047647807267,P0117
20,20,c3_per_doc_pseudonym,P0004,T2,3,0,1,0.013171747408370708,P0044
20,20,c3_per_doc_pseudonym,P0006,T1,4,0,0,0.01153402136109374,P0035
20,20,c3_per_doc_pseudonym,P0007,T2,7,0,0,0.014138278062372812,P0032
20,20,c3_per_doc_pseudonym,P0008,T3,1,1,1,0.15893794833371067,P0008
20,20,c3_per_doc_pseudonym,P0009,T1,2,0,1,0.012967451875629789,P0097
20,20,c3_per_doc_pseudonym,P0011,T3,1,1,1,0.16046499713911358,P0011
20,20,c3_per_doc_pseudonym,P0012,T1,2,0,1,0.023974421500532493,P0080
20,20,c3_per_doc_pseudonym,P0013,T2,5,0,0,0.014441086642196264,P0107
20,20,c3_per_doc_pseudonym,P0014,T3,1,1,1,0.17727494859185125,P0014
20,20,c3_per_doc_pseudonym,P0016,T2,5,0,0,0.015396132490149372,P0072
20,20,c3_per_doc_pseudonym,P0017,T3,1,1,1,0.18676437387899808,P0017
20,20,c3_per_doc_pseudonym,P0018,T1,6,0,0,0.011351380450417373,P0080
20,20,c3_per_doc_pseudonym,P0019,T2,2,0,1,0.023135796109978388,P0072
20,20,c3_per_doc_pseudonym,P0021,T1,10,0,0,0.00707432107613129,P0117
20,20,c3_per_doc_pseudonym,P0022,T2,9,0,0,0.01070372680862955,P0030
20,20,c3_per_doc_pseudonym,P0023,T3,1,1,1,0.1570675112725543,P0023
20,20,c3_per_doc_pseudonym,P0024,T1,8,0,0,0.011695311463144181,P0085
20,20,c3_per_doc_pseudonym,P0026,T3,1,1,1,0.15547106922583678,P0026
20,20,c3_per_doc_pseudonym,P0027,T1,15,0,0,0.005144875077533756,P0057
20,20,c3_per_doc_pseudonym,P0028,T2,8,0,0,0.01080054858606423,P0103
20,20,c3_per_doc_pseudonym,P0029,T3,1,1,1,0.1803976720398842,P0029
20,20,c3_per_doc_pseudonym,P0031,T2,19,0,0,0.0019130803827065814,P0030
20,20,c3_per_doc_pseudonym,P0032,T3,1,1,1,0.1653499738952905,P0032
20,20,c3_per_doc_pseudonym,P0033,T1,3,0,1,0.0075916590106995295,P0018
20,20,c3_per_doc_pseudonym,P0034,T2,4,0,0,0.020198653282820094,P0050
20,20,c3_per_doc_pseudonym,P0036,T1,12,0,0,0.006562259954841384,P0035
20,20,c3_per_doc_pseudonym,P0037,T2,2,0,1,0.0214209683752978,P0014
20,20,c3_per_doc_pseudonym,P0038,T3,1,1,1,0.16410708806890525,P0038
20,20,c3_per_doc_pseudonym,P0039,T1,3,0,1,0.014547568695036261,P0075
20,20,c3_per_doc_pseudonym,P0041,T3,1,1,1,0.14880450676768775,P0041
20,20,c3_per_doc_pseudonym,P0042,T1,7,0,0,0.007337681347193449,P0080
20,20,c3_per_doc_pseudonym,P0043,T2,11,0,0,0.014063811910381304,P0050
20,20,c3_per_doc_pseudonym,P0044,T3,1,1,1,0.19781322782216226,P0044
20,20,c3_per_doc_pseudonym,P0046,T2,16,0,0,0.010333981045625532,P0037
20,20,c3_per_doc_pseudonym,P0047,T3,1,1,1,0.1477429499121198,P0047
20,20,c3_per_doc_pseudonym,P0048,T1,9,0,0,0.008709675077133409,P0056
20,20,c3_per_doc_pseudonym,P0049,T2,7,0,0,0.011253013623798259,P0080
20,20,c3_per_doc_pseudonym,P0051,T1,7,0,0,0.008362260330188314,P0097
20,20,c3_per_doc_pseudonym,P0052,T2,4,0,0,0.017488927417838487,P0085
20,20,c3_per_doc_pseudonym,P0053,T3,1,1,1,0.15018820173300673,P0053
20,20,c3_per_doc_pseudonym,P0054,T1,9,0,0,0.008763174914943585,P0037
20,20,c3_per_doc_pseudonym,P0056,T3,1,1,1,0.18259449310474285,P0056
20,20,c3_per_doc_pseudonym,P0057,T1,3,0,1,0.010956293458862836,P0026
20,20,c3_per_doc_pseudonym,P0058,T2,6,0,0,0.015173711432321975,P0109
20,20,c3_per_doc_pseudonym,P0059,T3,1,1,1,0.1311232653241178,P0059
20,20,c3_per_doc_pseudonym,P0061,T2,1,1,1,0.02641032953211272,P0061
20,20,c3_per_doc_pseudonym,P0062,T3,1,1,1,0.16452343206038095,P0062
20,20,c3_per_doc_pseudonym,P0063,T1,9,0,0,0.008857805292622672,P0056
20,20,c3_per_doc_pseudonym,P0064,T2,5,0,0,0.01675564289206986,P0061
20,20,c3_per_doc_pseudonym,P0066,T1,6,0,0,0.009760784134430505,P0115
20,20,c3_per_doc_pseudonym,P0067,T2,10,0,0,0.011050249932309384,P0044
20,20,c3_per_doc_pseudonym,P0068,T3,1,1,1,0.18272461299755496,P0068
20,20,c3_per_doc_pseudonym,P0069,T1,11,0,0,0.007823915647605179,P0058
20,20,c3_per_doc_pseudonym,P0071,T3,1,1,1,0.13696795012074134,P0071
20,20,c3_per_doc_pseudonym,P0072,T1,9,0,0,0.012714436932314645,P0109
20,20,c3_per_doc_pseudonym,P0073,T2,3,0,1,0.01782451374687795,P0109
20,20,c3_per_doc_pseudonym,P0074,T3,1,1,1,0.17370598125428258,P0074
20,20,c3_per_doc_pseudonym,P0076,T2,10,0,0,0.011185369548637835,P0051
20,20,c3_per_doc_pseudonym,P0077,T3,1,1,1,0.18084393826367082,P0077
20,20,c3_per_doc_pseudonym,P0078,T1,9,0,0,0.006332061956703147,P0117
20,20,c3_per_doc_pseudonym,P0079,T2,8,0,0,0.013004521165281271,P0050
20,20,c3_per_doc_pseudonym,P0081,T1,6,0,0,0.011311247264031465,P0056
20,20,c3_per_doc_pseudonym,P0082,T2,6,0,0,0.01288332643871933,P0014
20,20,c3_per_doc_pseudonym,P0083,T3,1,1,1,0.15813402756752412,P0083
20,20,c3_per_doc_pseudonym,P0084,T1,3,0,1,0.020856869707638042,P0080
20,20,c3_per_doc_pseudonym,P0086,T3,1,1,1,0.16801225140077233,P0086
20,20,c3_per_doc_pseudonym,P0087,T1,4,0,0,0.017355971539736354,P0085
20,20,c3_per_doc_pseudonym,P0088,T2,12,0,0,0.009053547039285965,P0049
20,20,c3_per_doc_pseudonym,P0089,T3,1,1,1,0.11549246411388193,P0089
20,20,c3_per_doc_pseudonym,P0091,T2,6,0,0,0.015944302401307363,P0072
20,20,c3_per_doc_pseudonym,P0092,T3,1,1,1,0.13467121403872803,P0092
20,20,c3_per_doc_pseudonym,P0093,T1,4,0,0,0.01766337661924789,P0101
20,20,c3_per_doc_pseudonym,P0094,T2,7,0,0,0.01453069609456618,P0053
20,20,c3_per_doc_pseudonym,P0096,T1,5,0,0,0.014058868241430381,P0010
20,20,c3_per_doc_pseudonym,P0097,T2,2,0,1,0.017466047659170827,P0050
20,20,c3_per_doc_pseudonym,P0098,T3,1,1,1,0.18520502367054933,P0098
20,20,c3_per_doc_pseudonym,P0099,T1,7,0,0,0.011678107944661405,P0097
20,20,c3_per_doc_pseudonym,P0101,T3,1,1,1,0.17815435774658597,P0101
20,20,c3_per_doc_pseudonym,P0102,T1,9,0,0,0.006232780877631898,P0004
20,20,c3_per_doc_pseudonym,P0103,T2,1,1,1,0.017370795623160643,P0103
20,20,c3_per_doc_pseudonym,P0104,T3,1,1,1,0.18100091285760297,P0104
20,20,c3_per_doc_pseudonym,P0106,T2,1,1,1,0.017382989923830375,P0106
20,20,c3_per_doc_pseudonym,P0107,T3,1,1,1,0.16347159669671965,P0107
20,20,c3_per_doc_pseudonym,P0108,T1,10,0,0,0.007650776205348253,P0080
20,20,c3_per_doc_pseudonym,P0109,T2,5,0,0,0.016239812941838905,P0072
20,20,c3_per_doc_pseudonym,P0111,T1,6,0,0,0.010977117211397743,P0116
20,20,c3_per_doc_pseudonym,P0112,T2,9,0,0,0.010294566019900754,P0075
20,20,c3_per_doc_pseudonym,P0113,T3,1,1,1,0.13461744630747693,P0113
20,20,c3_per_doc_pseudonym,P0114,T1,15,0,0,0.0041204219349744555,P0009
20,20,c3_per_doc_pseudonym,P0116,T3,1,1,1,0.16188791920093093,P0116
20,20,c3_per_doc_pseudonym,P0117,T1,2,0,1,0.013932607668544109,P0097
20,20,c3_per_doc_pseudonym,P0118,T2,2,0,1,0.019030718900863587,P0072
20,20,c3_per_doc_pseudonym,P0119,T3,1,1,1,0.15172618767299031,P0119
20,20,c4_doc_local_anon,P0001,T2,3,0,1,0.028164834717911306,P0109
20,20,c4_doc_local_anon,P0002,T3,1,1,1,0.16857874175769505,P0002
20,20,c4_doc_local_anon,P0003,T1,12,0,0,0.006563664062993275,P0117
20,20,c4_doc_local_anon,P0004,T2,1,1,1,0.0410430424547756,P0004
20,20,c4_doc_local_anon,P0006,T1,4,0,0,0.011222404822474575,P0035
20,20,c4_doc_local_anon,P0007,T2,2,0,1,0.041530962390622324,P0032
20,20,c4_doc_local_anon,P0008,T3,1,1,1,0.19576987857973394,P0008
20,20,c4_doc_local_anon,P0009,T1,2,0,1,0.012614878000842879,P0097
20,20,c4_doc_local_anon,P0011,T3,1,1,1,0.16753262673077213,P0011
20,20,c4_doc_local_anon,P0012,T1,2,0,1,0.023320520511461988,P0080
20,20,c4_doc_local_anon,P0013,T2,1,1,1,0.03680907310132605,P0013
20,20,c4_doc_local_anon,P0014,T3,1,1,1,0.19436012348801365,P0014
20,20,c4_doc_local_anon,P0016,T2,1,1,1,0.0524249593269121,P0016
20,20,c4_doc_local_anon,P0017,T3,1,1,1,0.20382952012917965,P0017
20,20,c4_doc_local_anon,P0018,T1,6,0,0,0.011042734493224961,P0080
20,20,c4_doc_local_anon,P0019,T2,1,1,1,0.042997613198954815,P0019
20,20,c4_doc_local_anon,P0021,T1,10,0,0,0.006883411616802428,P0117
20,20,c4_doc_local_anon,P0022,T2,1,1,1,0.05035264284018937,P0022
20,20,c4_doc_local_anon,P0023,T3,1,1,1,0.17370274685717288,P0023
20,20,c4_doc_local_anon,P0024,T1,8,0,0,0.011377880559241256,P0085
20,20,c4_doc_local_anon,P0026,T3,1,1,1,0.17072084533454307,P0026
20,20,c4_doc_local_anon,P0027,T1,15,0,0,0.005004647659819499,P0057
20,20,c4_doc_local_anon,P0028,T2,2,0,1,0.025961622469850877,P0119
20,20,c4_doc_local_anon,P0029,T3,1,1,1,0.18652954695783627,P0029
20,20,c4_doc_local_anon,P0031,T2,6,0,0,0.019066131161775794,P0047
20,20,c4_doc_local_anon,P0032,T3,1,1,1,0.17954708448468937,P0032
20,20,c4_doc_local_anon,P0033,T1,3,0,1,0.007388345575335187,P0018
20,20,c4_doc_local_anon,P0034,T2,1,1,1,0.03725792722470916,P0034
20,20,c4_doc_local_anon,P0036,T1,12,0,0,0.006384818320537141,P0035
20,20,c4_doc_local_anon,P0037,T2,1,1,1,0.03799489063102678,P0037
20,20,c4_doc_local_anon,P0038,T3,1,1,1,0.1823981555524512,P0038
20,20,c4_doc_local_anon,P0039,T1,3,0,1,0.014161146051329367,P0075
20,20,c4_doc_local_anon,P0041,T3,1,1,1,0.15906665081350416,P0041
20,20,c4_doc_local_anon,P0042,T1,7,0,0,0.007138947277290076,P0080
20,20,c4_doc_local_anon,P0043,T2,2,0,1,0.039289101109184404,P0019
20,20,c4_doc_local_anon,P0044,T3,1,1,1,0.21042220545532156,P0044
20,20,c4_doc_local_anon,P0046,T2,3,0,1,0.030876960569639202,P0001
20,20,c4_doc_local_anon,P0047,T3,1,1,1,0.1552762504547824,P0047
20,20,c4_doc_local_anon,P0048,T1,9,0,0,0.008476482911303701,P0056
20,20,c4_doc_local_anon,P0049,T2,1,1,1,0.04817688012294663,P0049
20,20,c4_doc_local_anon,P0051,T1,7,0,0,0.008134699610460228,P0097
20,20,c4_doc_local_anon,P0052,T2,3,0,1,0.03741237623181196,P0035
20,20,c4_doc_local_anon,P0053,T3,1,1,1,0.1574736620009806,P0053
20,20,c4_doc_local_anon,P0054,T1,9,0,0,0.008525706269500857,P0037
20,20,c4_doc_local_anon,P0056,T3,1,1,1,0.2003716012215432,P0056
20,20,c4_doc_local_anon,P0057,T1,3,0,1,0.01065908119870763,P0026
20,20,c4_doc_local_anon,P0058,T2,1,1,1,0.03528693129698052,P0058
20,20,c4_doc_local_anon,P0059,T3,1,1,1,0.13676723473809413,P0059
20,20,c4_doc_local_anon,P0061,T2,1,1,1,0.046993953414816256,P0061
20,20,c4_doc_local_anon,P0062,T3,1,1,1,0.17158804773348055,P0062
20,20,c4_doc_local_anon,P0063,T1,9,0,0,0.008617107526048958,P0056
20,20,c4_doc_local_anon,P0064,T2,1,1,1,0.04113658774228425,P0064
20,20,c4_doc_local_anon,P0066,T1,6,0,0,0.009494248226683414,P0115
20,20,c4_doc_local_anon,P0067,T2,4,0,0,0.026448034896331973,P0064
20,20,c4_doc_local_anon,P0068,T3,1,1,1,0.18795495582225508,P0068
20,20,c4_doc_local_anon,P0069,T1,11,0,0,0.007616199908793605,P0058
20,20,c4_doc_local_anon,P0071,T3,1,1,1,0.15399469636330998,P0071
20,20,c4_doc_local_anon,P0072,T1,9,0,0,0.012375878858955375,P0109
20,20,c4_doc_local_anon,P0073,T2,1,1,1,0.046012595782640546,P0073
20,20,c4_doc_local_anon,P0074,T3,1,1,1,0.18634277131178828,P0074
20,20,c4_doc_local_anon,P0076,T2,2,0,1,0.032553654640308655,P0045
20,20,c4_doc_local_anon,P0077,T3,1,1,1,0.19795862554986948,P0077
20,20,c4_doc_local_anon,P0078,T1,9,0,0,0.006161974234029187,P0117
20,20,c4_doc_local_anon,P0079,T2,1,1,1,0.03161986821250079,P0079
20,20,c4_doc_local_anon,P0081,T1,6,0,0,0.011006338665525577,P0056
20,20,c4_doc_local_anon,P0082,T2,1,1,1,0.035433554831443,P0082
20,20,c4_doc_local_anon,P0083,T3,1,1,1,0.17850749142653868,P0083
20,20,c4_doc_local_anon,P0084,T1,3,0,1,0.020286574076795766,P0080
20,20,c4_doc_local_anon,P0086,T3,1,1,1,0.21050109717938736,P0086
20,20,c4_doc_local_anon,P0087,T1,4,0,0,0.01688661580932055,P0085
20,20,c4_doc_local_anon,P0088,T2,1,1,1,0.03738262842844551,P0088
20,20,c4_doc_local_anon,P0089,T3,1,1,1,0.1445346555863922,P0089
20,20,c4_doc_local_anon,P0091,T2,2,0,1,0.03642209216685532,P0101
20,20,c4_doc_local_anon,P0092,T3,1,1,1,0.15596215014970044,P0092
20,20,c4_doc_local_anon,P0093,T1,4,0,0,0.017188382849395882,P0101
20,20,c4_doc_local_anon,P0094,T2,1,1,1,0.029379777134771905,P0094
20,20,c4_doc_local_anon,P0096,T1,5,0,0,0.013684269113429556,P0010
20,20,c4_doc_local_anon,P0097,T2,1,1,1,0.037546805214851625,P0097
20,20,c4_doc_local_anon,P0098,T3,1,1,1,0.18715152240662347,P0098
20,20,c4_doc_local_anon,P0099,T1,7,0,0,0.011365578272378668,P0097
20,20,c4_doc_local_anon,P0101,T3,1,1,1,0.18316950819569566,P0101
20,20,c4_doc_local_anon,P0102,T1,9,0,0,0.00606440110271591,P0004
20,20,c4_doc_local_anon,P0103,T2,1,1,1,0.043431356876158615,P0103
20,20,c4_doc_local_anon,P0104,T3,1,1,1,0.191910183771355,P0104
20,20,c4_doc_local_anon,P0106,T2,1,1,1,0.043612668004709976,P0106
20,20,c4_doc_local_anon,P0107,T3,1,1,1,0.18166199739428934,P0107
20,20,c4_doc_local_anon,P0108,T1,10,0,0,0.007443454195350562,P0080
20,20,c4_doc_local_anon,P0109,T2,1,1,1,0.04176453510344314,P0109
20,20,c4_doc_local_anon,P0111,T1,6,0,0,0.01068253652320012,P0116
20,20,c4_doc_local_anon,P0112,T2,3,0,1,0.02692641802142471,P0064
20,20,c4_doc_local_anon,P0113,T3,1,1,1,0.17311178775193314,P0113
20,20,c4_doc_local_anon,P0114,T1,15,0,0,0.004007998821330095,P0009
20,20,c4_doc_local_anon,P0116,T3,1,1,1,0.175422456287629,P0116
20,20,c4_doc_local_anon,P0117,T1,2,0,1,0.018268734810810698,P0097
20,20,c4_doc_local_anon,P0118,T2,1,1,1,0.035918251073508815,P0118
20,20,c4_doc_local_anon,P0119,T3,1,1,1,0.16468603738968626,P0119
20,20,c5_linkguard,P0001,T2,16,0,0,0.003457485795841463,P0109
20,20,c5_linkguard,P0002,T3,17,0,0,0.004625962043047879,P0109
20,20,c5_linkguard,P0003,T1,16,0,0,0.0008084554278667079,P0117
20,20,c5_linkguard,P0004,T2,2,0,1,0.012648622544395754,P0044
20,20,c5_linkguard,P0006,T1,10,0,0,0.0033331868311636736,P0035
20,20,c5_linkguard,P0007,T2,12,0,0,0.0076955820656753006,P0056
20,20,c5_linkguard,P0008,T3,5,0,0,0.009833982956725475,P0039
20,20,c5_linkguard,P0009,T1,6,0,0,0.007664608318194866,P0097
20,20,c5_linkguard,P0011,T3,2,0,1,0.01886491062838371,P0056
20,20,c5_linkguard,P0012,T1,7,0,0,0.007445241573229367,P0080
20,20,c5_linkguard,P0013,T2,11,0,0,0.00607227931359393,P0097
20,20,c5_linkguard,P0014,T3,5,0,0,0.011967345157312709,P0008
20,20,c5_linkguard,P0016,T2,16,0,0,0.004332309594619897,P0072
20,20,c5_linkguard,P0017,T3,16,0,0,0.005213012986131725,P0072
20,20,c5_linkguard,P0018,T1,10,0,0,0.006292242457613797,P0080
20,20,c5_linkguard,P0019,T2,5,0,0,0.009723217206018073,P0072
20,20,c5_linkguard,P0021,T1,12,0,0,0.0018924973186087318,P0117
20,20,c5_linkguard,P0022,T2,11,0,0,0.0074545384251643015,P0030
20,20,c5_linkguard,P0023,T3,10,0,0,0.008260375273123573,P0014
20,20,c5_linkguard,P0024,T1,15,0,0,0.002032011448419019,P0044
20,20,c5_linkguard,P0026,T3,12,0,0,0.006886605984318487,P0057
20,20,c5_linkguard,P0027,T1,17,0,0,0.0021126351750692454,P0057
20,20,c5_linkguard,P0028,T2,5,0,0,0.011801024351061298,P0103
20,20,c5_linkguard,P0029,T3,13,0,0,0.007502028223636308,P0107
20,20,c5_linkguard,P0031,T2,19,0,0,0.0014310820919735867,P0030
20,20,c5_linkguard,P0032,T3,6,0,0,0.012973805792358305,P0044
20,20,c5_linkguard,P0033,T1,4,0,0,0.004796868311141563,P0018
20,20,c5_linkguard,P0034,T2,8,0,0,0.007418276621829428,P0050
20,20,c5_linkguard,P0036,T1,15,0,0,0.0010798370383830135,P0035
20,20,c5_linkguard,P0037,T2,7,0,0,0.009281960622471233,P0014
20,20,c5_linkguard,P0038,T3,10,0,0,0.007116226042145263,P0070
20,20,c5_linkguard,P0039,T1,4,0,0,0.00593670248846543,P0075
20,20,c5_linkguard,P0041,T3,5,0,0,0.01144152259132317,P0051
20,20,c5_linkguard,P0042,T1,12,0,0,0.0008819736086979434,P0080
20,20,c5_linkguard,P0043,T2,13,0,0,0.004943524527668727,P0050
20,20,c5_linkguard,P0044,T3,4,0,0,0.013783164752062052,P0004
20,20,c5_linkguard,P0046,T2,15,0,0,0.006385647465661346,P0045
20,20,c5_linkguard,P0047,T3,13,0,0,0.006608967371852181,P0002
20,20,c5_linkguard,P0048,T1,12,0,0,0.003945014886519645,P0070
20,20,c5_linkguard,P0049,T2,17,0,0,0.00288878347625941,P0109
20,20,c5_linkguard,P0051,T1,8,0,0,0.005586442668610903,P0097
20,20,c5_linkguard,P0052,T2,11,0,0,0.007434983012302207,P0015
20,20,c5_linkguard,P0053,T3,14,0,0,0.00612334374159882,P0056
20,20,c5_linkguard,P0054,T1,11,0,0,0.006163046653001604,P0030
20,20,c5_linkguard,P0056,T3,3,0,1,0.016172248570530724,P0011
20,20,c5_linkguard,P0057,T1,3,0,1,0.005887513785752487,P0026
20,20,c5_linkguard,P0058,T2,10,0,0,0.004779759070425438,P0109
20,20,c5_linkguard,P0059,T3,14,0,0,0.00496431642712078,P0109
20,20,c5_linkguard,P0061,T2,3,0,1,0.016422368974825092,P0056
20,20,c5_linkguard,P0062,T3,12,0,0,0.005358374021923914,P0003
20,20,c5_linkguard,P0063,T1,17,0,0,0.0030929844056654665,P0056
20,20,c5_linkguard,P0064,T2,10,0,0,0.007330676840394192,P0056
20,20,c5_linkguard,P0066,T1,15,0,0,0.0034177826813061715,P0115
20,20,c5_linkguard,P0067,T2,18,0,0,0.0012705302594132057,P0097
20,20,c5_linkguard,P0068,T3,10,0,0,0.008014803337267933,P0004
20,20,c5_linkguard,P0069,T1,17,0,0,0.0,P0039
20,20,c5_linkguard,P0071,T3,16,0,0,0.004171531900379467,P0034
20,20,c5_linkguard,P0072,T1,12,0,0,0.004542458886505783,P0056
20,20,c5_linkguard,P0073,T2,11,0,0,0.005704787998919502,P0109
20,20,c5_linkguard,P0074,T3,13,0,0,0.004843769297123919,P0010
20,20,c5_linkguard,P0076,T2,14,0,0,0.006570712110307004,P0045
20,20,c5_linkguard,P0077,T3,18,0,0,0.003583304932702261,P0101
20,20,c5_linkguard,P0078,T1,14,0,0,0.0017084350104522325,P0117
20,20,c5_linkguard,P0079,T2,17,0,0,0.0034618946293122808,P0109
20,20,c5_linkguard,P0081,T1,18,0,0,0.001749985303432508,P0056
20,20,c5_linkguard,P0082,T2,12,0,0,0.005189036670824009,P0045
20,20,c5_linkguard,P0083,T3,6,0,0,0.009610954660908205,P0008
20,20,c5_linkguard,P0084,T1,9,0,0,0.005113280403185588,P0080
20,20,c5_linkguard,P0086,T3,17,0,0,0.006664589467866779,P0032
20,20,c5_linkguard,P0087,T1,6,0,0,0.007921235584081903,P0056
20,20,c5_linkguard,P0088,T2,18,0,0,0.0018261684224247635,P0004
20,20,c5_linkguard,P0089,T3,14,0,0,0.00570212922819797,P0004
20,20,c5_linkguard,P0091,T2,10,0,0,0.0075063682236443715,P0101
20,20,c5_linkguard,P0092,T3,7,0,0,0.008154034129648961,P0035
20,20,c5_linkguard,P0093,T1,10,0,0,0.004499760825525596,P0044
20,20,c5_linkguard,P0094,T2,18,0,0,0.001498285190624971,P0005
20,20,c5_linkguard,P0096,T1,10,0,0,0.005297684876265832,P0002
20,20,c5_linkguard,P0097,T2,3,0,1,0.013853937146340237,P0050
20,20,c5_linkguard,P0098,T3,8,0,0,0.00993487675174132,P0057
20,20,c5_linkguard,P0099,T1,10,0,0,0.004944618638348788,P0097
20,20,c5_linkguard,P0101,T3,3,0,1,0.014335199775522316,P0056
20,20,c5_linkguard,P0102,T1,15,0,0,0.0012677231467586496,P0116
20,20,c5_linkguard,P0103,T2,2,0,1,0.012390539763879752,P0097
20,20,c5_linkguard,P0104,T3,4,0,0,0.013956843236910174,P0097
20,20,c5_linkguard,P0106,T2,6,0,0,0.0094125317100614,P0057
20,20,c5_linkguard,P0107,T3,13,0,0,0.004861050381253109,P0050
20,20,c5_linkguard,P0108,T1,13,0,0,0.0032072969889744597,P0080
20,20,c5_linkguard,P0109,T2,3,0,1,0.014181581445319153,P0072
20,20,c5_linkguard,P0111,T1,14,0,0,0.0010743520724128218,P0044
20,20,c5_linkguard,P0112,T2,17,0,0,0.0017276910812535696,P0050
20,20,c5_linkguard,P0113,T3,19,0,0,0.0,P0051
20,20,c5_linkguard,P0114,T1,15,0,0,0.0,P0009
20,20,c5_linkguard,P0116,T3,8,0,0,0.009605231811500426,P0039
20,20,c5_linkguard,P0117,T1,2,0,1,0.011177457471098776,P0097
20,20,c5_linkguard,P0118,T2,13,0,0,0.0057237211688929215,P0072
20,20,c5_linkguard,P0119,T3,4,0,0,0.011990564328456023,P0097
20,20,c6_aggressive_redaction,P0001,T2,8,0,0,0.0037088970292260687,P0115
20,20,c6_aggressive_redaction,P0002,T3,15,0,0,0.001925128522157339,P0115
20,20,c6_aggressive_redaction,P0003,T1,13,0,0,0.0008463762026314843,P0018
20,20,c6_aggressive_redaction,P0004,T2,9,0,0,0.003592775719439367,P0044
20,20,c6_aggressive_redaction,P0006,T1,11,0,0,0.001480380884183787,P0035
20,20,c6_aggressive_redaction,P0007,T2,11,0,0,0.0033406881098025885,P0075
20,20,c6_aggressive_redaction,P0008,T3,6,0,0,0.006716483214198522,P0023
20,20,c6_aggressive_redaction,P0009,T1,3,0,1,0.008038788743170438,P0097
20,20,c6_aggressive_redaction,P0011,T3,10,0,0,0.005742911507411322,P0056
20,20,c6_aggressive_redaction,P0012,T1,7,0,0,0.004340606578400954,P0080
20,20,c6_aggressive_redaction,P0013,T2,20,0,0,0.0,P0023
20,20,c6_aggressive_redaction,P0014,T3,6,0,0,0.006556059194184567,P0023
20,20,c6_aggressive_redaction,P0016,T2,11,0,0,0.004658014634441253,P0072
20,20,c6_aggressive_redaction,P0017,T3,10,0,0,0.00393353545730689,P0085
20,20,c6_aggressive_redaction,P0018,T1,7,0,0,0.006518439378915435,P0080
20,20,c6_aggressive_redaction,P0019,T2,4,0,0,0.008280341612466734,P0072
20,20,c6_aggressive_redaction,P0021,T1,19,0,0,0.0,P0117
20,20,c6_aggressive_redaction,P0022,T2,12,0,0,0.001346821896980043,P0115
20,20,c6_aggressive_redaction,P0023,T3,3,0,1,0.011462870867013827,P0008
20,20,c6_aggressive_redaction,P0024,T1,19,0,0,0.0,P0097
20,20,c6_aggressive_redaction,P0026,T3,10,0,0,0.002332709401748356,P0080
20,20,c6_aggressive_redaction,P0027,T1,20,0,0,0.0,P0057
20,20,c6_aggressive_redaction,P0028,T2,14,0,0,0.0022124065199609177,P0018
